389, 26.88, 49.49, 8.80, 0.25, 2026-03-16 22:13:30
390, 20.09, 33.20, 8.28, 0.49, 2026-03-16 22:14:30
391, 40.96, 26.88, 3.13, 0.80, 2026-03-16 22:15:30
392, 21.39, 31.07, 8.49, 0.92, 2026-03-16 22:16:30
393, 34.39, 47.18, 6.67, 0.11, 2026-03-16 22:17:30
394, 11.10, 88.00, 5.94, 0.51, 2026-03-16 22:18:30
395, 42.66, 79.04, 3.67, 0.68, 2026-03-16 22:19:30
396, 5.98, 16.30, 6.64, 0.52, 2026-03-16 22:20:30
397, 27.53, 96.11, 2.15, 0.98, 2026-03-16 22:21:30
398, 24.15, 82.69, 4.62, 0.68, 2026-03-16 22:22:30
399, 35.01, 28.98, 1.37, 0.89, 2026-03-16 22:23:30
400, 33.70, 16.49, 6.31, 0.97, 2026-03-16 22:24:30
401, 34.62, 29.64, 3.10, 0.76, 2026-03-16 22:25:30
402, 32.58, 30.34, 0.64, 1.00, 2026-03-16 22:26:30
403, 39.90, 48.42, 10.48, 0.16, 2026-03-16 22:27:30
404, 9.76, 53.41, 0.82, 0.01, 2026-03-16 22:28:30
405, 10.20, 23.48, 0.82, 0.10, 2026-03-16 22:29:30
406, 37.57, 77.05, 3.96, 0.49, 2026-03-16 22:30:30
407, 33.64, 82.71, 12.01, 0.05, 2026-03-16 22:31:30
408, 45.36, 13.08, 8.42, 0.46, 2026-03-16 22:32:30
409, 41.38, 58.24, 6.75, 0.47, 2026-03-16 22:33:30
410, 24.36, 64.41, 4.86, 0.32, 2026-03-16 22:34:30
411, 3.15, 13.34, 4.51, 0.02, 2026-03-16 22:35:30
412, 13.87, 8.29, 11.11, 0.36, 2026-03-16 22:36:30
413, 4.00, 81.92, 5.23, 0.35, 2026-03-16 22:37:30
414, 18.55, 92.01, 10.71, 0.91, 2026-03-16 22:38:30
415, 2.28, 20.43, 12.80, 0.57, 2026-03-16 22:39:30
416, 7.15, 41.08, 5.32, 0.05, 2026-03-16 22:40:30
417, 18.94, 72.37, 4.26, 0.30, 2026-03-16 22:41:30
418, 42.31, 79.96, 12.72, 0.05, 2026-03-16 22:42:30
419, 8.01, 45.22, 12.74, 0.37, 2026-03-16 22:43:30
420, 41.75, 65.25, 10.72, 0.32, 2026-03-16 22:44:30
421, 8.35, 99.87, 2.22, 0.13, 2026-03-16 22:45:30
422, 20.63, 31.38, 8.69, 0.06, 2026-03-16 22:46:30
423, 26.71, 52.60, 9.94, 0.39, 2026-03-16 22:47:30
424, 15.18, 48.85, 8.94, 0.53, 2026-03-16 22:48:30
425, 1.90, 89.54, 10.66, 0.98, 2026-03-16 22:49:30
426, 37.60, 94.89, 11.76, 0.89, 2026-03-16 22:50:30
427, 0.39, 93.59, 6.58, 0.98, 2026-03-16 22:51:30
428, 12.16, 36.70, 8.31, 0.75, 2026-03-16 22:52:30
429, 43.01, 83.90, 7.05, 0.49, 2026-03-16 22:53:30
430, 42.63, 27.13, 3.17, 0.25, 2026-03-16 22:54:30
431, 12.97, 67.82, 10.07, 0.09, 2026-03-16 22:55:30
432, 10.87, 12.88, 10.66, 0.85, 2026-03-16 22:56:30
433, 45.13, 5.35, 13.47, 0.89, 2026-03-16 22:57:30
434, 6.73, 55.23, 10.98, 0.72, 2026-03-16 22:58:30
435, 46.51, 86.10, 13.88, 0.27, 2026-03-16 22:59:30
436, 39.19, 63.22, 5.99, 0.68, 2026-03-16 23:00:30
437, 48.00, 18.70, 7.43, 0.14, 2026-03-16 23:01:30
438, 28.73, 39.34, 6.85, 0.91, 2026-03-16 23:02:30
439, 37.45, 32.82, 6.25, 0.92, 2026-03-16 23:03:30
440, 30.96, 37.79, 9.30, 0.13, 2026-03-16 23:04:30
441, 23.86, 93.59, 0.60, 0.07, 2026-03-16 23:05:30
442, 41.53, 35.12, 12.78, 0.55, 2026-03-16 23:06:30
443, 32.90, 28.55, 6.94, 0.31, 2026-03-16 23:07:30
444, 32.22, 13.46, 13.28, 0.31, 2026-03-16 23:08:30
445, 33.71, 67.09, 5.53, 0.45, 2026-03-16 23:09:30
446, 18.37, 56.23, 11.87, 0.65, 2026-03-16 23:10:30
447, 46.85, 92.45, 5.99, 0.79, 2026-03-16 23:11:30
448, 7.48, 56.32, 11.10, 0.64, 2026-03-16 23:12:30
449, 33.59, 6.13, 2.43, 0.20, 2026-03-16 23:13:30
450, 29.09, 36.83, 13.04, 0.58, 2026-03-16 23:14:30
451, 16.43, 4.84, 0.48, 0.84, 2026-03-16 23:15:30
452, 45.95, 84.24, 5.15, 0.99, 2026-03-16 23:16:30
453, 30.80, 70.02, 3.93, 0.44, 2026-03-16 23:17:30
454, 46.35, 94.11, 3.82, 0.23, 2026-03-16 23:18:30
455, 8.16, 69.68, 3.25, 0.26, 2026-03-16 23:19:30
456, 17.79, 29.33, 1.76, 0.79, 2026-03-16 23:20:30
457, 40.17, 72.96, 7.77, 0.65, 2026-03-16 23:21:30
458, 1.87, 90.76, 1.05, 0.13, 2026-03-16 23:22:30
459, 24.23, 77.03, 9.67, 0.25, 2026-03-16 23:23:30
460, 30.39, 0.47, 6.00, 0.20, 2026-03-16 23:24:30
461, 40.27, 46.54, 5.64, 0.79, 2026-03-16 23:25:30
462, 42.74, 97.46, 3.71, 0.57, 2026-03-16 23:26:30
463, 8.71, 65.60, 6.40, 0.55, 2026-03-16 23:27:30
464, 34.56, 45.80, 2.40, 0.18, 2026-03-16 23:28:30
465, 29.73, 2.22, 5.86, 0.41, 2026-03-16 23:29:30
466, 37.60, 55.42, 1.56, 0.71, 2026-03-16 23:30:30
467, 3.80, 85.25, 8.11, 0.57, 2026-03-16 23:31:30
468, 30.86, 15.22, 5.70, 0.62, 2026-03-16 23:32:30
469, 33.42, 93.85, 0.14, 0.82, 2026-03-16 23:33:30
470, 32.95, 38.84, 11.99, 0.74, 2026-03-16 23:34:30
471, 6.12, 59.45, 10.27, 0.52, 2026-03-16 23:35:30
472, 25.77, 22.86, 13.59, 0.53, 2026-03-16 23:36:30
473, 8.74, 80.17, 0.37, 0.16, 2026-03-16 23:37:30
474, 9.35, 17.46, 4.72, 0.97, 2026-03-16 23:38:30
475, 22.91, 47.81, 11.85, 0.52, 2026-03-16 23:39:30
476, 38.01, 9.65, 1.51, 0.06, 2026-03-16 23:40:30
477, 1.85, 87.28, 5.32, 0.54, 2026-03-16 23:41:30
478, 37.71, 18.99, 8.56, 0.97, 2026-03-16 23:42:30
479, 28.33, 8.57, 10.11, 0.72, 2026-03-16 23:43:30
480, 4.72, 5.74, 1.33, 0.73, 2026-03-16 23:44:30
481, 3.96, 71.18, 9.43, 0.20, 2026-03-16 23:45:30
482, 35.49, 91.66, 8.16, 0.70, 2026-03-16 23:46:30
483, 19.67, 61.10, 9.35, 0.45, 2026-03-16 23:47:30
484, 37.78, 93.08, 12.15, 0.49, 2026-03-16 23:48:30
485, 7.51, 80.25, 11.52, 0.58, 2026-03-16 23:49:30
486, 23.02, 66.71, 8.75, 0.64, 2026-03-16 23:50:30
487, 23.61, 48.43, 1.63, 0.32, 2026-03-16 23:51:30
488, 30.00, 67.82, 9.05, 0.85, 2026-03-16 23:52:30
489, 12.48, 17.76, 9.59, 0.51, 2026-03-16 23:53:30
490, 29.70, 20.90, 2.92, 0.88, 2026-03-16 23:54:30
491, 2.48, 99.68, 3.54, 0.37, 2026-03-16 23:55:30
492, 11.43, 2.91, 7.80, 0.03, 2026-03-16 23:56:30
493, 32.62, 4.35, 9.52, 0.26, 2026-03-16 23:57:30
494, 0.25, 38.98, 7.32, 0.29, 2026-03-16 23:58:30
495, 10.51, 92.64, 8.96, 0.16, 2026-03-16 23:59:30
496, 5.55, 10.56, 3.64, 0.08, 2026-03-17 00:00:30
497, 1.69, 40.54, 5.86, 0.72, 2026-03-17 00:01:30
498, 0.98, 76.21, 1.48, 0.62, 2026-03-17 00:02:30
499, 0.07, 16.19, 11.77, 0.95, 2026-03-17 00:03:30
500, 35.55, 4.72, 8.03, 0.97, 2026-03-17 00:04:30
501, 29.73, 69.26, 4.53, 0.52, 2026-03-17 00:05:30
502, 26.03, 20.87, 6.49, 0.63, 2026-03-17 00:06:30
503, 27.92, 32.91, 0.66, 0.75, 2026-03-17 00:07:30
504, 30.58, 63.60, 1.40, 0.78, 2026-03-17 00:08:30
505, 9.30, 38.28, 3.65, 0.13, 2026-03-17 00:09:30
506, 3.63, 56.73, 9.78, 0.20, 2026-03-17 00:10:30
507, 11.47, 41.43, 9.83, 0.52, 2026-03-17 00:11:30
508, 32.01, 92.18, 11.89, 0.75, 2026-03-17 00:12:30
509, 21.72, 62.79, 2.20, 1.00, 2026-03-17 00:13:30
510, 2.34, 25.59, 1.88, 0.50, 2026-03-17 00:14:30
511, 35.02, 39.09, 1.76, 0.25, 2026-03-17 00:15:30
512, 49.65, 84.67, 12.09, 0.47, 2026-03-17 00:16:30
513, 43.33, 87.85, 8.83, 0.67, 2026-03-17 00:17:30
514, 37.28, 89.75, 13.16, 0.06, 2026-03-17 00:18:30
515, 6.03, 84.31, 1.95, 0.07, 2026-03-17 00:19:30
516, 18.02, 87.07, 11.84, 0.97, 2026-03-17 00:20:30
517, 1.75, 50.90, 8.61, 0.94, 2026-03-17 00:21:30
518, 26.44, 94.49, 10.58, 0.92, 2026-03-17 00:22:30
519, 11.33, 59.17, 9.69, 0.45, 2026-03-17 00:23:30
520, 2.60, 59.63, 10.90, 0.84, 2026-03-17 00:24:30
521, 32.11, 44.26, 13.72, 0.95, 2026-03-17 00:25:30
522, 46.87, 30.63, 4.44, 0.77, 2026-03-17 00:26:30
523, 23.41, 31.86, 6.79, 0.23, 2026-03-17 00:27:30
524, 6.09, 39.34, 7.79, 0.37, 2026-03-17 00:28:30
525, 33.32, 77.64, 2.29, 0.30, 2026-03-17 00:29:30
526, 40.95, 97.01, 1.11, 0.05, 2026-03-17 00:30:30
527, 6.66, 19.23, 8.34, 0.82, 2026-03-17 00:31:30
528, 24.61, 2.47, 8.46, 0.69, 2026-03-17 00:32:30
529, 24.29, 40.64, 11.06, 0.21, 2026-03-17 00:33:30
530, 22.63, 62.92, 11.84, 0.08, 2026-03-17 00:34:30
531, 23.59, 49.24, 1.46, 0.30, 2026-03-17 00:35:30
532, 4.04, 27.04, 7.09, 0.87, 2026-03-17 00:36:30
533, 0.22, 65.22, 4.20, 0.64, 2026-03-17 00:37:30
534, 33.74, 30.73, 5.43, 0.21, 2026-03-17 00:38:30
535, 41.13, 23.50, 10.04, 0.50, 2026-03-17 00:39:30
536, 46.17, 55.32, 8.82, 0.03, 2026-03-17 00:40:30
537, 38.82, 88.24, 8.03, 0.38, 2026-03-17 00:41:30
538, 0.14, 98.26, 1.04, 0.90, 2026-03-17 00:42:30
539, 36.85, 79.74, 5.50, 0.22, 2026-03-17 00:43:30
540, 15.01, 56.34, 10.52, 0.53, 2026-03-17 00:44:30
541, 6.58, 13.94, 7.75, 0.21, 2026-03-17 00:45:30
542, 38.04, 21.37, 6.92, 0.89, 2026-03-17 00:46:30
543, 5.20, 54.34, 13.53, 0.26, 2026-03-17 00:47:30
544, 43.05, 88.40, 9.49, 0.00, 2026-03-17 00:48:30
545, 14.98, 76.45, 12.24, 0.02, 2026-03-17 00:49:30
546, 10.25, 76.41, 1.15, 0.28, 2026-03-17 00:50:30
547, 13.78, 44.78, 10.88, 0.61, 2026-03-17 00:51:30
548, 37.45, 61.54, 12.29, 0.56, 2026-03-17 00:52:30
549, 26.81, 2.26, 6.77, 0.91, 2026-03-17 00:53:30
550, 32.39, 22.75, 10.41, 0.71, 2026-03-17 00:54:30
551, 9.61, 72.20, 4.02, 0.54, 2026-03-17 00:55:30
552, 36.37, 0.08, 1.41, 0.89, 2026-03-17 00:56:30
553, 12.35, 72.76, 3.75, 0.36, 2026-03-17 00:57:30
554, 29.16, 65.28, 6.72, 0.44, 2026-03-17 00:58:30
555, 25.31, 43.88, 10.01, 0.73, 2026-03-17 00:59:30
556, 15.13, 5.07, 0.08, 0.36, 2026-03-17 01:00:30
557, 5.66, 86.73, 9.53, 0.29, 2026-03-17 01:01:30
558, 40.61, 16.85, 0.17, 0.48, 2026-03-17 01:02:30
559, 35.43, 15.70, 9.15, 0.42, 2026-03-17 01:03:30
560, 42.54, 16.85, 10.96, 0.17, 2026-03-17 01:04:30
561, 10.81, 22.81, 5.07, 0.27, 2026-03-17 01:05:30
562, 28.36, 60.87, 5.73, 0.74, 2026-03-17 01:06:30
563, 12.65, 54.70, 9.77, 0.50, 2026-03-17 01:07:30
564, 37.11, 77.49, 10.96, 0.45, 2026-03-17 01:08:30
565, 8.17, 2.05, 10.75, 0.56, 2026-03-17 01:09:30
566, 31.86, 13.73, 9.91, 0.13, 2026-03-17 01:10:30
567, 34.04, 1.55, 0.98, 0.66, 2026-03-17 01:11:30
568, 23.30, 93.33, 1.94, 0.43, 2026-03-17 01:12:30
569, 10.59, 50.36, 11.11, 0.30, 2026-03-17 01:13:30
570, 24.65, 87.35, 7.61, 0.71, 2026-03-17 01:14:30
571, 37.33, 33.05, 3.42, 0.50, 2026-03-17 01:15:30
572, 37.79, 97.46, 5.48, 0.52, 2026-03-17 01:16:30
573, 19.71, 61.04, 5.57, 0.59, 2026-03-17 01:17:30
574, 20.61, 51.62, 10.77, 0.77, 2026-03-17 01:18:30
575, 27.14, 24.61, 8.02, 0.66, 2026-03-17 01:19:30
576, 35.69, 12.24, 1.62, 0.46, 2026-03-17 01:20:30
577, 32.20, 57.28, 3.24, 0.64, 2026-03-17 01:21:30
578, 30.17, 96.97, 1.21, 0.03, 2026-03-17 01:22:30
579, 31.21, 12.81, 12.71, 0.95, 2026-03-17 01:23:30
580, 46.86, 11.79, 7.61, 0.42, 2026-03-17 01:24:30
581, 45.97, 54.64, 3.60, 0.89, 2026-03-17 01:25:30
582, 16.63, 96.83, 9.33, 0.67, 2026-03-17 01:26:30
583, 6.72, 57.85, 3.22, 0.48, 2026-03-17 01:27:30
584, 32.07, 84.48, 2.67, 0.16, 2026-03-17 01:28:30
585, 16.47, 23.58, 5.28, 0.13, 2026-03-17 01:29:30
586, 2.35, 70.13, 10.85, 0.54, 2026-03-17 01:30:30
587, 46.45, 6.04, 3.80, 0.76, 2026-03-17 01:31:30
588, 39.34, 95.42, 6.75, 0.15, 2026-03-17 01:32:30
589, 12.91, 51.92, 0.84, 0.64, 2026-03-17 01:33:30
590, 25.02, 43.83, 5.59, 0.23, 2026-03-17 01:34:30
591, 35.11, 52.36, 1.97, 0.84, 2026-03-17 01:35:30
592, 10.11, 49.00, 5.23, 0.64, 2026-03-17 01:36:30
593, 24.54, 7.39, 13.47, 0.29, 2026-03-17 01:37:30
594, 43.93, 15.36, 12.24, 0.23, 2026-03-17 01:38:30
595, 5.52, 2.89, 13.28, 0.45, 2026-03-17 01:39:30
596, 35.55, 51.37, 13.75, 0.86, 2026-03-17 01:40:30
597, 16.86, 0.07, 7.76, 0.68, 2026-03-17 01:41:30
598, 46.18, 15.20, 7.03, 0.03, 2026-03-17 01:42:30
599, 44.93, 37.37, 6.08, 0.11, 2026-03-17 01:43:30
600, 12.78, 72.94, 2.86, 0.11, 2026-03-17 01:44:30
601, 37.89, 44.96, 10.48, 0.27, 2026-03-17 01:45:30
602, 2.96, 69.31, 2.57, 0.26, 2026-03-17 01:46:30
603, 1.20, 71.65, 8.21, 0.25, 2026-03-17 01:47:30
604, 1.12, 10.85, 4.88, 0.88, 2026-03-17 01:48:30
605, 24.41, 24.41, 7.27, 0.50, 2026-03-17 01:49:30
606, 25.81, 61.65, 0.53, 0.80, 2026-03-17 01:50:30
607, 39.12, 20.23, 3.82, 0.33, 2026-03-17 01:51:30
608, 28.38, 51.53, 10.57, 0.98, 2026-03-17 01:52:30
609, 8.26, 50.67, 7.44, 0.90, 2026-03-17 01:53:30
610, 22.83, 96.73, 0.45, 0.92, 2026-03-17 01:54:30
611, 46.60, 58.73, 12.06, 0.99, 2026-03-17 01:55:30
612, 47.02, 33.14, 5.88, 0.67, 2026-03-17 01:56:30
613, 22.51, 28.37, 10.69, 0.25, 2026-03-17 01:57:30
614, 4.96, 62.02, 8.42, 0.42, 2026-03-17 01:58:30
615, 40.95, 86.42, 11.88, 0.17, 2026-03-17 01:59:30
616, 40.51, 8.13, 8.78, 0.79, 2026-03-17 02:00:30
617, 7.75, 17.03, 1.90, 0.65, 2026-03-17 02:01:30
618, 42.22, 90.52, 3.92, 0.70, 2026-03-17 02:02:30
619, 25.12, 88.67, 6.74, 0.20, 2026-03-17 02:03:30
620, 29.50, 5.68, 7.90, 0.86, 2026-03-17 02:04:30
621, 18.37, 93.54, 1.81, 0.72, 2026-03-17 02:05:30
622, 19.96, 23.25, 4.47, 0.94, 2026-03-17 02:06:30
623, 43.97, 99.52, 5.39, 0.98, 2026-03-17 02:07:30
624, 28.10, 94.24, 13.38, 0.25, 2026-03-17 02:08:30
625, 28.76, 14.67, 5.85, 0.65, 2026-03-17 02:09:30
626, 45.12, 71.72, 4.47, 0.19, 2026-03-17 02:10:30
627, 40.49, 64.12, 2.61, 0.05, 2026-03-17 02:11:30
628, 0.13, 44.02, 9.53, 0.24, 2026-03-17 02:12:30
629, 39.57, 79.59, 6.84, 0.38, 2026-03-17 02:13:30
630, 2.47, 80.44, 11.88, 0.54, 2026-03-17 02:14:30
631, 12.07, 1.27, 1.94, 0.76, 2026-03-17 02:15:30
632, 15.37, 89.47, 5.67, 0.22, 2026-03-17 02:16:30
633, 33.99, 92.34, 3.73, 0.69, 2026-03-17 02:17:30
634, 10.84, 89.45, 1.02, 0.19, 2026-03-17 02:18:30
635, 16.74, 65.88, 10.45, 0.36, 2026-03-17 02:19:30
636, 5.80, 91.82, 2.81, 0.74, 2026-03-17 02:20:30
637, 33.95, 24.34, 10.42, 0.35, 2026-03-17 02:21:30
638, 29.44, 96.79, 5.30, 0.60, 2026-03-17 02:22:30
639, 29.44, 11.51, 5.52, 0.16, 2026-03-17 02:23:30
640, 21.87, 1.55, 2.43, 0.71, 2026-03-17 02:24:30
641, 6.45, 76.92, 8.41, 0.22, 2026-03-17 02:25:30
642, 14.01, 21.00, 13.94, 0.62, 2026-03-17 02:26:30
643, 48.23, 52.85, 13.51, 0.61, 2026-03-17 02:27:30
644, 38.72, 20.90, 1.21, 0.46, 2026-03-17 02:28:30
645, 19.71, 43.75, 11.64, 0.39, 2026-03-17 02:29:30
646, 23.16, 63.63, 8.79, 0.61, 2026-03-17 02:30:30
647, 0.58, 28.22, 6.58, 0.49, 2026-03-17 02:31:30
648, 12.45, 66.36, 13.82, 0.91, 2026-03-17 02:32:30
649, 49.49, 73.42, 5.19, 0.32, 2026-03-17 02:33:30
650, 24.56, 71.76, 1.02, 0.57, 2026-03-17 02:34:30
651, 49.60, 62.07, 9.43, 0.95, 2026-03-17 02:35:30
652, 36.39, 31.19, 11.63, 0.66, 2026-03-17 02:36:30
653, 35.32, 31.88, 10.04, 0.93, 2026-03-17 02:37:30
654, 1.22, 0.43, 11.89, 0.24, 2026-03-17 02:38:30
655, 0.30, 27.49, 10.02, 0.72, 2026-03-17 02:39:30
656, 47.29, 47.88, 1.48, 0.14, 2026-03-17 02:40:30
657, 36.74, 64.97, 7.82, 0.76, 2026-03-17 02:41:30
658, 7.73, 75.24, 11.51, 0.28, 2026-03-17 02:42:30
659, 5.84, 8.70, 10.33, 0.17, 2026-03-17 02:43:30
660, 31.64, 50.72, 6.42, 0.73, 2026-03-17 02:44:30
661, 39.58, 60.91, 5.57, 0.06, 2026-03-17 02:45:30
662, 26.51, 54.77, 11.55, 0.32, 2026-03-17 02:46:30
663, 23.75, 63.56, 7.14, 0.48, 2026-03-17 02:47:30
664, 31.86, 38.23, 4.47, 0.88, 2026-03-17 02:48:30
665, 12.17, 12.82, 2.47, 0.95, 2026-03-17 02:49:30
666, 24.08, 93.10, 4.06, 0.15, 2026-03-17 02:50:30
667, 22.23, 86.04, 0.74, 0.72, 2026-03-17 02:51:30
668, 2.60, 35.69, 7.36, 0.25, 2026-03-17 02:52:30
669, 11.62, 81.17, 12.62, 0.52, 2026-03-17 02:53:30
670, 7.27, 2.34, 12.15, 0.82, 2026-03-17 02:54:30
671, 36.36, 68.76, 3.71, 0.04, 2026-03-17 02:55:30
672, 16.96, 57.64, 13.29, 0.79, 2026-03-17 02:56:30
673, 40.05, 56.35, 3.77, 0.97, 2026-03-17 02:57:30
674, 29.49, 15.10, 0.80, 0.75, 2026-03-17 02:58:30
675, 24.37, 65.48, 7.65, 0.71, 2026-03-17 02:59:30
676, 22.73, 70.38, 1.68, 0.93, 2026-03-17 03:00:30
677, 0.85, 21.10, 4.05, 0.71, 2026-03-17 03:01:30
678, 47.00, 47.00, 11.54, 0.88, 2026-03-17 03:02:30
679, 23.88, 53.57, 5.93, 0.34, 2026-03-17 03:03:30
680, 48.69, 54.48, 11.89, 0.66, 2026-03-17 03:04:30
681, 4.95, 13.07, 12.77, 0.52, 2026-03-17 03:05:30
682, 25.14, 59.14, 3.26, 0.78, 2026-03-17 03:06:30
683, 8.17, 96.56, 2.47, 0.90, 2026-03-17 03:07:30
684, 10.79, 67.24, 12.02, 0.66, 2026-03-17 03:08:30
685, 27.02, 87.27, 9.12, 0.67, 2026-03-17 03:09:30
686, 44.56, 20.68, 0.96, 0.79, 2026-03-17 03:10:30
687, 42.39, 6.59, 6.43, 0.96, 2026-03-17 03:11:30
688, 18.47, 5.24, 5.63, 0.45, 2026-03-17 03:12:30
689, 11.77, 78.60, 2.96, 0.00, 2026-03-17 03:13:30
690, 7.52, 71.25, 6.45, 0.12, 2026-03-17 03:14:30
691, 39.85, 6.95, 13.05, 0.72, 2026-03-17 03:15:30
692, 30.85, 66.81, 12.50, 0.47, 2026-03-17 03:16:30
693, 30.18, 64.36, 1.54, 0.11, 2026-03-17 03:17:30
694, 44.10, 83.49, 7.14, 0.99, 2026-03-17 03:18:30
695, 18.25, 94.55, 12.29, 0.17, 2026-03-17 03:19:30
696, 13.03, 14.53, 7.34, 0.26, 2026-03-17 03:20:30
697, 35.73, 26.71, 4.28, 0.44, 2026-03-17 03:21:30
698, 18.45, 25.56, 12.77, 0.78, 2026-03-17 03:22:30
699, 5.95, 2.44, 11.68, 0.23, 2026-03-17 03:23:30
700, 42.31, 37.76, 12.63, 0.54, 2026-03-17 03:24:30
701, 20.69, 15.20, 11.48, 0.41, 2026-03-17 03:25:30
702, 35.08, 23.62, 8.20, 0.10, 2026-03-17 03:26:30
703, 48.17, 62.29, 3.00, 0.86, 2026-03-17 03:27:30
704, 14.42, 15.09, 9.26, 0.36, 2026-03-17 03:28:30
705, 22.33, 9.27, 5.10, 0.54, 2026-03-17 03:29:30
706, 45.05, 24.34, 4.10, 0.96, 2026-03-17 03:30:30
707, 13.31, 66.92, 13.09, 0.18, 2026-03-17 03:31:30
708, 49.85, 76.90, 1.38, 0.22, 2026-03-17 03:32:30
709, 29.22, 80.73, 13.50, 0.58, 2026-03-17 03:33:30
710, 2.28, 57.41, 3.74, 0.87, 2026-03-17 03:34:30
711, 49.15, 32.78, 0.52, 0.60, 2026-03-17 03:35:30
712, 50.00, 67.80, 11.09, 0.19, 2026-03-17 03:36:30
713, 37.42, 56.28, 8.21, 0.65, 2026-03-17 03:37:30
714, 19.75, 98.00, 11.73, 0.98, 2026-03-17 03:38:30
715, 39.11, 62.45, 4.44, 0.94, 2026-03-17 03:39:30
716, 3.49, 9.16, 3.18, 0.02, 2026-03-17 03:40:30
717, 6.77, 80.01, 10.64, 0.31, 2026-03-17 03:41:30
718, 25.78, 29.31, 0.76, 0.21, 2026-03-17 03:42:30
719, 8.50, 7.13, 13.24, 0.59, 2026-03-17 03:43:30
720, 42.42, 61.62, 5.94, 0.31, 2026-03-17 03:44:30
721, 17.14, 75.88, 2.87, 0.76, 2026-03-17 03:45:30
722, 20.29, 5.05, 4.39, 0.35, 2026-03-17 03:46:30
723, 30.80, 29.18, 1.35, 0.58, 2026-03-17 03:47:30
724, 48.56, 87.58, 7.86, 0.60, 2026-03-17 03:48:30
725, 24.64, 10.24, 6.37, 0.92, 2026-03-17 03:49:30
726, 31.00, 11.92, 13.73, 0.21, 2026-03-17 03:50:30
727, 33.86, 64.56, 7.97, 0.72, 2026-03-17 03:51:30
728, 9.67, 13.69, 8.39, 0.48, 2026-03-17 03:52:30
729, 17.94, 54.33, 6.76, 0.55, 2026-03-17 03:53:30
730, 19.74, 32.14, 0.26, 0.72, 2026-03-17 03:54:30
731, 6.18, 85.39, 5.84, 0.78, 2026-03-17 03:55:30
732, 25.69, 93.35, 12.70, 0.76, 2026-03-17 03:56:30
733, 24.44, 46.74, 4.57, 0.41, 2026-03-17 03:57:30
734, 38.65, 5.93, 8.53, 0.08, 2026-03-17 03:58:30
735, 3.16, 62.42, 7.97, 0.52, 2026-03-17 03:59:30
736, 15.04, 69.23, 12.43, 0.57, 2026-03-17 04:00:30
737, 16.59, 55.99, 9.99, 0.33, 2026-03-17 04:01:30
738, 36.47, 94.04, 10.95, 0.88, 2026-03-17 04:02:30
739, 3.34, 27.50, 6.40, 0.90, 2026-03-17 04:03:30
740, 20.84, 35.76, 8.42, 0.48, 2026-03-17 04:04:30
741, 18.10, 42.95, 9.59, 0.42, 2026-03-17 04:05:30
742, 14.76, 40.19, 0.50, 0.22, 2026-03-17 04:06:30
743, 14.66, 36.17, 8.95, 0.16, 2026-03-17 04:07:30
744, 17.15, 1.62, 5.50, 0.63, 2026-03-17 04:08:30
745, 10.18, 23.37, 3.12, 0.09, 2026-03-17 04:09:30
746, 34.16, 33.63, 13.51, 0.81, 2026-03-17 04:10:30
747, 30.70, 30.05, 5.95, 0.97, 2026-03-17 04:11:30
748, 15.26, 52.25, 7.19, 0.88, 2026-03-17 04:12:30
749, 37.85, 30.42, 12.21, 0.25, 2026-03-17 04:13:30
750, 20.66, 71.64, 12.40, 0.16, 2026-03-17 04:14:30
751, 36.93, 99.43, 7.03, 0.50, 2026-03-17 04:15:30
752, 19.91, 12.34, 10.49, 0.89, 2026-03-17 04:16:30
753, 16.11, 77.12, 5.14, 0.43, 2026-03-17 04:17:30
754, 21.81, 21.96, 6.42, 0.63, 2026-03-17 04:18:30
755, 16.97, 45.69, 7.83, 0.64, 2026-03-17 04:19:30
756, 35.54, 8.36, 0.60, 0.26, 2026-03-17 04:20:30
757, 36.25, 18.87, 3.62, 0.87, 2026-03-17 04:21:30
758, 13.01, 85.38, 4.43, 0.60, 2026-03-17 04:22:30
759, 8.84, 43.90, 12.78, 0.03, 2026-03-17 04:23:30
760, 22.55, 31.01, 1.70, 0.68, 2026-03-17 04:24:30
761, 22.07, 15.98, 7.49, 0.67, 2026-03-17 04:25:30
762, 3.73, 58.16, 9.61, 0.60, 2026-03-17 04:26:30
763, 11.20, 5.22, 1.84, 0.25, 2026-03-17 04:27:30
764, 3.54, 97.77, 1.67, 0.04, 2026-03-17 04:28:30
765, 36.16, 96.11, 3.50, 0.90, 2026-03-17 04:29:30
766, 43.77, 94.60, 0.24, 0.40, 2026-03-17 04:30:30
767, 39.60, 39.45, 9.22, 0.90, 2026-03-17 04:31:30
768, 19.61, 15.37, 2.88, 0.54, 2026-03-17 04:32:30
769, 36.10, 16.82, 2.04, 0.74, 2026-03-17 04:33:30
770, 29.53, 69.49, 8.44, 0.17, 2026-03-17 04:34:30
771, 32.73, 17.53, 6.20, 0.77, 2026-03-17 04:35:30
772, 36.49, 42.28, 2.89, 0.83, 2026-03-17 04:36:30
773, 30.76, 28.06, 3.92, 0.59, 2026-03-17 04:37:30
774, 10.23, 40.64, 2.91, 0.57, 2026-03-17 04:38:30
775, 8.69, 34.04, 7.80, 0.93, 2026-03-17 04:39:30
776, 0.94, 51.27, 3.23, 0.14, 2026-03-17 04:40:30
